Index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2947,0.518,0.783,2,-4.88,1,0.0406,0.215,9.53E-06,0.14,0.152,125.985,audio_features,0AhRPDuVwHkLAACbPXidb3,spotify:track:0AhRPDuVwHkLAACbPXidb3,https://api.spotify.com/v1/tracks/0AhRPDuVwHkLAACbPXidb3,https://api.spotify.com/v1/audio-analysis/0AhRPDuVwHkLAACbPXidb3,214067,4
2948,0.603,0.657,8,-7.729,1,0.19,0.631,0,0.113,0.835,79.128,audio_features,65Lt2TR3MLhSjgvSNMIeAj,spotify:track:65Lt2TR3MLhSjgvSNMIeAj,https://api.spotify.com/v1/tracks/65Lt2TR3MLhSjgvSNMIeAj,https://api.spotify.com/v1/audio-analysis/65Lt2TR3MLhSjgvSNMIeAj,258020,4
2949,0.832,0.876,6,-5.124,0,0.205,0.173,0.737,0.162,0.635,120.057,audio_features,57Y8pCzAwOeFCAFAz88kg1,spotify:track:57Y8pCzAwOeFCAFAz88kg1,https://api.spotify.com/v1/tracks/57Y8pCzAwOeFCAFAz88kg1,https://api.spotify.com/v1/audio-analysis/57Y8pCzAwOeFCAFAz88kg1,201939,4
2950,0.718,0.806,8,-6.631,0,0.0354,0.193,7.30E-05,0.0792,0.973,112.994,audio_features,4pPvzPTXbsBWZFTsXEycPi,spotify:track:4pPvzPTXbsBWZFTsXEycPi,https://api.spotify.com/v1/tracks/4pPvzPTXbsBWZFTsXEycPi,https://api.spotify.com/v1/audio-analysis/4pPvzPTXbsBWZFTsXEycPi,180613,4
2951,0.622,0.701,8,-5.452,1,0.0559,0.423,0,0.0955,0.645,179.998,audio_features,4Ld3RS6KBXGsvtfmnjxlVl,spotify:track:4Ld3RS6KBXGsvtfmnjxlVl,https://api.spotify.com/v1/tracks/4Ld3RS6KBXGsvtfmnjxlVl,https://api.spotify.com/v1/audio-analysis/4Ld3RS6KBXGsvtfmnjxlVl,207013,4
2952,0.743,0.831,0,-2.955,0,0.162,0.166,0,0.324,0.855,97.037,audio_features,6X0NB7WEgWQUO5Ekcnm3c6,spotify:track:6X0NB7WEgWQUO5Ekcnm3c6,https://api.spotify.com/v1/tracks/6X0NB7WEgWQUO5Ekcnm3c6,https://api.spotify.com/v1/audio-analysis/6X0NB7WEgWQUO5Ekcnm3c6,223053,4
2953,0.674,0.878,5,-4.155,0,0.205,0.122,0,0.0584,0.692,77.975,audio_features,1CCrb2GDFRS4XCW01Ysu26,spotify:track:1CCrb2GDFRS4XCW01Ysu26,https://api.spotify.com/v1/tracks/1CCrb2GDFRS4XCW01Ysu26,https://api.spotify.com/v1/audio-analysis/1CCrb2GDFRS4XCW01Ysu26,198638,4
2954,0.893,0.712,0,-5.551,1,0.0561,0.0563,0,0.0458,0.965,120.004,audio_features,2QGjE9gpAzKufLQLE0Oq7m,spotify:track:2QGjE9gpAzKufLQLE0Oq7m,https://api.spotify.com/v1/tracks/2QGjE9gpAzKufLQLE0Oq7m,https://api.spotify.com/v1/audio-analysis/2QGjE9gpAzKufLQLE0Oq7m,230693,4
2955,0.753,0.666,8,-5.861,1,0.128,0.119,3.50E-05,0.0705,0.0886,120.012,audio_features,6J10rOtl5kLRzvNqlIoUPr,spotify:track:6J10rOtl5kLRzvNqlIoUPr,https://api.spotify.com/v1/tracks/6J10rOtl5kLRzvNqlIoUPr,https://api.spotify.com/v1/audio-analysis/6J10rOtl5kLRzvNqlIoUPr,229213,4
2956,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,audio_features,6UqRGwjwYL0stXbaodTxwo,spotify:track:6UqRGwjwYL0stXbaodTxwo,https://api.spotify.com/v1/tracks/6UqRGwjwYL0stXbaodTxwo,https://api.spotify.com/v1/audio-analysis/6UqRGwjwYL0stXbaodTxwo,210853,4
2957,0.768,0.567,2,-7.046,0,0.0312,0.66,0.000277,0.07,0.471,117.974,audio_features,5afHIkEcVhCF1Z1CTqMUXB,spotify:track:5afHIkEcVhCF1Z1CTqMUXB,https://api.spotify.com/v1/tracks/5afHIkEcVhCF1Z1CTqMUXB,https://api.spotify.com/v1/audio-analysis/5afHIkEcVhCF1Z1CTqMUXB,186147,4
2958,0.567,0.746,6,-3.748,0,0.0511,0.335,0,0.392,0.578,128.03,audio_features,5eCgNATwXgRc4mZx9NymGJ,spotify:track:5eCgNATwXgRc4mZx9NymGJ,https://api.spotify.com/v1/tracks/5eCgNATwXgRc4mZx9NymGJ,https://api.spotify.com/v1/audio-analysis/5eCgNATwXgRc4mZx9NymGJ,228750,4
2959,0.662,0.81,11,-4.442,0,0.0441,0.00127,0.00653,0.0886,0.224,128.007,audio_features,6eE5LWw0DpIbTOdKwDUoE8,spotify:track:6eE5LWw0DpIbTOdKwDUoE8,https://api.spotify.com/v1/tracks/6eE5LWw0DpIbTOdKwDUoE8,https://api.spotify.com/v1/audio-analysis/6eE5LWw0DpIbTOdKwDUoE8,216967,4
2960,0.715,0.655,0,-6.425,1,0.137,0.0525,0,0.115,0.531,95.078,audio_features,5HQVUIKwCEXpe7JIHyY734,spotify:track:5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/tracks/5HQVUIKwCEXpe7JIHyY734,https://api.spotify.com/v1/audio-analysis/5HQVUIKwCEXpe7JIHyY734,207333,4
2961,0.628,0.629,6,-4.829,0,0.0485,0.118,0,0.102,0.3,157.99,audio_features,0odHj0qIf86vHBsXB30IkZ,spotify:track:0odHj0qIf86vHBsXB30IkZ,https://api.spotify.com/v1/tracks/0odHj0qIf86vHBsXB30IkZ,https://api.spotify.com/v1/audio-analysis/0odHj0qIf86vHBsXB30IkZ,249288,4
2962,0.751,0.758,0,-4.926,1,0.0758,0.216,0,0.168,0.316,120.038,audio_features,5J4SDi6jpTukZvy5yBgs7b,spotify:track:5J4SDi6jpTukZvy5yBgs7b,https://api.spotify.com/v1/tracks/5J4SDi6jpTukZvy5yBgs7b,https://api.spotify.com/v1/audio-analysis/5J4SDi6jpTukZvy5yBgs7b,259627,4
2963,0.469,0.566,8,-7.051,1,0.157,0.106,0,0.136,0.688,149.631,audio_features,0ZGu4fPYHKuTRZfDr7riHb,spotify:track:0ZGu4fPYHKuTRZfDr7riHb,https://api.spotify.com/v1/tracks/0ZGu4fPYHKuTRZfDr7riHb,https://api.spotify.com/v1/audio-analysis/0ZGu4fPYHKuTRZfDr7riHb,257773,4
2964,0.743,0.752,4,-4.813,1,0.0414,0.0188,0,0.287,0.545,110.015,audio_features,1XGmzt0PVuFgQYYnV2It7A,spotify:track:1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/tracks/1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/audio-analysis/1XGmzt0PVuFgQYYnV2It7A,231173,4
2965,0.496,0.786,1,-6.05,0,0.318,0.014,0,0.639,0.731,153.448,audio_features,5NNFP3f9nTKsEuVwKlWYZc,spotify:track:5NNFP3f9nTKsEuVwKlWYZc,https://api.spotify.com/v1/tracks/5NNFP3f9nTKsEuVwKlWYZc,https://api.spotify.com/v1/audio-analysis/5NNFP3f9nTKsEuVwKlWYZc,221507,4
2966,0.48,0.716,7,-5.825,1,0.0727,0.00678,0,0.467,0.316,141.748,audio_features,60vNrakZStoj2SR2ZVSONR,spotify:track:60vNrakZStoj2SR2ZVSONR,https://api.spotify.com/v1/tracks/60vNrakZStoj2SR2ZVSONR,https://api.spotify.com/v1/audio-analysis/60vNrakZStoj2SR2ZVSONR,272415,4
2967,0.855,0.856,9,-2.574,0,0.105,0.000926,0.00271,0.959,0.516,127.989,audio_features,5cR7culxUEPLhzIC0KWAH1,spotify:track:5cR7culxUEPLhzIC0KWAH1,https://api.spotify.com/v1/tracks/5cR7culxUEPLhzIC0KWAH1,https://api.spotify.com/v1/audio-analysis/5cR7culxUEPLhzIC0KWAH1,270054,4
2968,0.472,0.972,10,-4.262,0,0.0622,0.00415,0.924,0.812,0.436,126.092,audio_features,79y5xldzJErccDzTFbtXoB,spotify:track:79y5xldzJErccDzTFbtXoB,https://api.spotify.com/v1/tracks/79y5xldzJErccDzTFbtXoB,https://api.spotify.com/v1/audio-analysis/79y5xldzJErccDzTFbtXoB,163996,4
2969,0.407,0.725,5,-5.346,0,0.188,0.0141,2.46E-06,0.306,0.247,196.093,audio_features,1sNSG13fsK6KPKKNIQXXrh,spotify:track:1sNSG13fsK6KPKKNIQXXrh,https://api.spotify.com/v1/tracks/1sNSG13fsK6KPKKNIQXXrh,https://api.spotify.com/v1/audio-analysis/1sNSG13fsK6KPKKNIQXXrh,247267,4
2970,0.67,0.933,11,-4.482,0,0.0871,0.0271,0.723,0.596,0.751,101.015,audio_features,3DL970b81LPes23DppdHg7,spotify:track:3DL970b81LPes23DppdHg7,https://api.spotify.com/v1/tracks/3DL970b81LPes23DppdHg7,https://api.spotify.com/v1/audio-analysis/3DL970b81LPes23DppdHg7,213861,4
2971,0.793,0.634,1,-6.015,1,0.247,0.189,0,0.0502,0.571,100.027,audio_features,7a9UYUF7DPMVVDgLR4cWcV,spotify:track:7a9UYUF7DPMVVDgLR4cWcV,https://api.spotify.com/v1/tracks/7a9UYUF7DPMVVDgLR4cWcV,https://api.spotify.com/v1/audio-analysis/7a9UYUF7DPMVVDgLR4cWcV,196510,4
2972,0.679,0.662,5,-7.445,0,0.0438,0.26,0,0.553,0.334,132.034,audio_features,5VjqOLa8zVtrrBFvYXDYc7,spotify:track:5VjqOLa8zVtrrBFvYXDYc7,https://api.spotify.com/v1/tracks/5VjqOLa8zVtrrBFvYXDYc7,https://api.spotify.com/v1/audio-analysis/5VjqOLa8zVtrrBFvYXDYc7,269660,4
2973,0.701,0.752,5,-6.953,0,0.159,0.191,0,0.0923,0.463,127.826,audio_features,7AhX7AmXgwwkgjrtKc25JT,spotify:track:7AhX7AmXgwwkgjrtKc25JT,https://api.spotify.com/v1/tracks/7AhX7AmXgwwkgjrtKc25JT,https://api.spotify.com/v1/audio-analysis/7AhX7AmXgwwkgjrtKc25JT,242142,4
2974,0.653,0.618,0,-7.147,1,0.196,0.242,0,0.307,0.525,135.972,audio_features,6Iyc8ShbNrYHWsCkgvd922,spotify:track:6Iyc8ShbNrYHWsCkgvd922,https://api.spotify.com/v1/tracks/6Iyc8ShbNrYHWsCkgvd922,https://api.spotify.com/v1/audio-analysis/6Iyc8ShbNrYHWsCkgvd922,205188,4
2975,0.59,0.638,8,-7.467,1,0.156,0.15,0,0.117,0.567,98.91,audio_features,1v2YVGteWEIghqcwVO3BGm,spotify:track:1v2YVGteWEIghqcwVO3BGm,https://api.spotify.com/v1/tracks/1v2YVGteWEIghqcwVO3BGm,https://api.spotify.com/v1/audio-analysis/1v2YVGteWEIghqcwVO3BGm,264438,4
2976,0.65,0.663,2,-5.707,1,0.138,0.119,0,0.0987,0.489,162.205,audio_features,7lD5LpzpF6zC3MQ7rfi8NI,spotify:track:7lD5LpzpF6zC3MQ7rfi8NI,https://api.spotify.com/v1/tracks/7lD5LpzpF6zC3MQ7rfi8NI,https://api.spotify.com/v1/audio-analysis/7lD5LpzpF6zC3MQ7rfi8NI,212361,4
2977,0.709,0.532,6,-9.022,1,0.0876,0.331,0,0.0776,0.413,127.991,audio_features,3ZIIDG5nramjzPRMWTFh7F,spotify:track:3ZIIDG5nramjzPRMWTFh7F,https://api.spotify.com/v1/tracks/3ZIIDG5nramjzPRMWTFh7F,https://api.spotify.com/v1/audio-analysis/3ZIIDG5nramjzPRMWTFh7F,274042,4
2978,0.491,0.724,7,-6.09,1,0.107,0.131,0,0.366,0.206,70.939,audio_features,2PY977QOtppPnWy3oBuKZj,spotify:track:2PY977QOtppPnWy3oBuKZj,https://api.spotify.com/v1/tracks/2PY977QOtppPnWy3oBuKZj,https://api.spotify.com/v1/audio-analysis/2PY977QOtppPnWy3oBuKZj,218527,4
2979,0.485,0.928,10,-3.451,0,0.445,0.134,2.92E-05,0.217,0.348,160.165,audio_features,3UgSQu6WwrXfKKDq019IHE,spotify:track:3UgSQu6WwrXfKKDq019IHE,https://api.spotify.com/v1/tracks/3UgSQu6WwrXfKKDq019IHE,https://api.spotify.com/v1/audio-analysis/3UgSQu6WwrXfKKDq019IHE,237000,4
2980,0.738,0.72,6,-5.509,0,0.0601,0.0831,0.00981,0.477,0.423,100.982,audio_features,6Ejit26Cx7OPexzmtND6OS,spotify:track:6Ejit26Cx7OPexzmtND6OS,https://api.spotify.com/v1/tracks/6Ejit26Cx7OPexzmtND6OS,https://api.spotify.com/v1/audio-analysis/6Ejit26Cx7OPexzmtND6OS,257520,4
2981,0.563,0.864,4,-4.066,0,0.0386,0.0585,0,0.419,0.439,119.964,audio_features,6pIZ0u32c2Lku8PmCWtnMy,spotify:track:6pIZ0u32c2Lku8PmCWtnMy,https://api.spotify.com/v1/tracks/6pIZ0u32c2Lku8PmCWtnMy,https://api.spotify.com/v1/audio-analysis/6pIZ0u32c2Lku8PmCWtnMy,213424,4
2982,0.776,0.574,5,-9.882,0,0.0317,0.466,7.83E-05,0.131,0.412,121.03,audio_features,477daPpd3DnneaHhvjM35l,spotify:track:477daPpd3DnneaHhvjM35l,https://api.spotify.com/v1/tracks/477daPpd3DnneaHhvjM35l,https://api.spotify.com/v1/audio-analysis/477daPpd3DnneaHhvjM35l,138843,4
2983,0.597,0.685,11,-6.371,1,0.0367,0.0245,0.000335,0.182,0.369,122.002,audio_features,06Hdbxh6NCy6TIhjdXTchB,spotify:track:06Hdbxh6NCy6TIhjdXTchB,https://api.spotify.com/v1/tracks/06Hdbxh6NCy6TIhjdXTchB,https://api.spotify.com/v1/audio-analysis/06Hdbxh6NCy6TIhjdXTchB,209208,4
2984,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21E-06,0.0789,0.197,139.432,audio_features,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286,4
2985,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,1qE47wUKG2juJwPoLqg4C9,spotify:track:1qE47wUKG2juJwPoLqg4C9,https://api.spotify.com/v1/tracks/1qE47wUKG2juJwPoLqg4C9,https://api.spotify.com/v1/audio-analysis/1qE47wUKG2juJwPoLqg4C9,176561,4
2986,0.494,0.721,2,-4.855,1,0.0416,0.107,0,0.119,0.356,128.1,audio_features,1YRjRHdl0aEtzHEn1uGi8k,spotify:track:1YRjRHdl0aEtzHEn1uGi8k,https://api.spotify.com/v1/tracks/1YRjRHdl0aEtzHEn1uGi8k,https://api.spotify.com/v1/audio-analysis/1YRjRHdl0aEtzHEn1uGi8k,207200,4
2987,0.565,0.585,1,-5.723,0,0.0536,0.0265,0,0.274,0.259,140.8,audio_features,035shFzbuWKyaFhnsTDv9p,spotify:track:035shFzbuWKyaFhnsTDv9p,https://api.spotify.com/v1/tracks/035shFzbuWKyaFhnsTDv9p,https://api.spotify.com/v1/audio-analysis/035shFzbuWKyaFhnsTDv9p,210467,5
2988,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03E-06,0.0649,0.283,80.025,audio_features,7wqSzGeodspE3V6RBD5W8L,spotify:track:7wqSzGeodspE3V6RBD5W8L,https://api.spotify.com/v1/tracks/7wqSzGeodspE3V6RBD5W8L,https://api.spotify.com/v1/audio-analysis/7wqSzGeodspE3V6RBD5W8L,229526,4
2989,0.658,0.748,5,-6.323,1,0.201,0.872,5.59E-06,0.609,0.571,151.876,audio_features,3F3N97ZRJJf42YPpwy4iJZ,spotify:track:3F3N97ZRJJf42YPpwy4iJZ,https://api.spotify.com/v1/tracks/3F3N97ZRJJf42YPpwy4iJZ,https://api.spotify.com/v1/audio-analysis/3F3N97ZRJJf42YPpwy4iJZ,335613,4
2990,0.701,0.76,9,-6.561,1,0.0512,0.496,0,0.0867,0.301,91.986,audio_features,0prF3F4FoKvxBObaeXLVHv,spotify:track:0prF3F4FoKvxBObaeXLVHv,https://api.spotify.com/v1/tracks/0prF3F4FoKvxBObaeXLVHv,https://api.spotify.com/v1/audio-analysis/0prF3F4FoKvxBObaeXLVHv,248560,4
2991,0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,audio_features,2BF1X5nkYYSb0AUTRaGkDm,spotify:track:2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/tracks/2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/audio-analysis/2BF1X5nkYYSb0AUTRaGkDm,230635,4
2992,0.575,0.831,0,-5.972,1,0.0356,0.00406,0.000449,0.111,0.377,127.991,audio_features,5M9jOReAKGZ2AttVefFjTY,spotify:track:5M9jOReAKGZ2AttVefFjTY,https://api.spotify.com/v1/tracks/5M9jOReAKGZ2AttVefFjTY,https://api.spotify.com/v1/audio-analysis/5M9jOReAKGZ2AttVefFjTY,223140,4
2993,0.686,0.678,10,-8.063,1,0.0425,0.623,0.719,0.0971,0.338,105.005,audio_features,4SBqydJCEhcroni09XgT2c,spotify:track:4SBqydJCEhcroni09XgT2c,https://api.spotify.com/v1/tracks/4SBqydJCEhcroni09XgT2c,https://api.spotify.com/v1/audio-analysis/4SBqydJCEhcroni09XgT2c,289987,4
2994,0.679,0.662,8,-6.069,0,0.174,0.155,0,0.152,0.438,99.879,audio_features,4iZPNYqzI2L0uwuUKun7Aa,spotify:track:4iZPNYqzI2L0uwuUKun7Aa,https://api.spotify.com/v1/tracks/4iZPNYqzI2L0uwuUKun7Aa,https://api.spotify.com/v1/audio-analysis/4iZPNYqzI2L0uwuUKun7Aa,222801,4
2995,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,0BF6mdNROWgYo3O3mNGrBc,spotify:track:0BF6mdNROWgYo3O3mNGrBc,https://api.spotify.com/v1/tracks/0BF6mdNROWgYo3O3mNGrBc,https://api.spotify.com/v1/audio-analysis/0BF6mdNROWgYo3O3mNGrBc,176561,4
2996,0.591,0.645,10,-4.062,1,0.045,0.0395,0.00134,0.112,0.0627,125.983,audio_features,1ZuE6xOcK90eKdQ0EVC9gv,spotify:track:1ZuE6xOcK90eKdQ0EVC9gv,https://api.spotify.com/v1/tracks/1ZuE6xOcK90eKdQ0EVC9gv,https://api.spotify.com/v1/audio-analysis/1ZuE6xOcK90eKdQ0EVC9gv,202719,4
2997,0.677,0.98,11,-3.387,0,0.129,0.00421,0.709,0.0564,0.356,126.008,audio_features,4L3PFaaYIHRUatYml1rg7F,spotify:track:4L3PFaaYIHRUatYml1rg7F,https://api.spotify.com/v1/tracks/4L3PFaaYIHRUatYml1rg7F,https://api.spotify.com/v1/audio-analysis/4L3PFaaYIHRUatYml1rg7F,315714,4
2998,0.615,0.814,9,-3.903,0,0.0677,0.17,0,0.218,0.577,144.005,audio_features,1lX91uQ0AHXD80zLWH7S31,spotify:track:1lX91uQ0AHXD80zLWH7S31,https://api.spotify.com/v1/tracks/1lX91uQ0AHXD80zLWH7S31,https://api.spotify.com/v1/audio-analysis/1lX91uQ0AHXD80zLWH7S31,214150,4
2999,0.617,0.739,2,-5.768,0,0.0601,0.115,2.99E-06,0.0849,0.536,123.894,audio_features,4oEON2tBuUgDiCxGXkI0zZ,spotify:track:4oEON2tBuUgDiCxGXkI0zZ,https://api.spotify.com/v1/tracks/4oEON2tBuUgDiCxGXkI0zZ,https://api.spotify.com/v1/audio-analysis/4oEON2tBuUgDiCxGXkI0zZ,180853,4
3000,0.733,0.774,4,-6.716,0,0.0472,0.0131,0.162,0.0987,0.622,124.002,audio_features,1q5PQgh4NlyMeyaDQGH27E,spotify:track:1q5PQgh4NlyMeyaDQGH27E,https://api.spotify.com/v1/tracks/1q5PQgh4NlyMeyaDQGH27E,https://api.spotify.com/v1/audio-analysis/1q5PQgh4NlyMeyaDQGH27E,283063,4
3001,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,audio_features,6N9ZOtguCnnrvwH7zD82WJ,spotify:track:6N9ZOtguCnnrvwH7zD82WJ,https://api.spotify.com/v1/tracks/6N9ZOtguCnnrvwH7zD82WJ,https://api.spotify.com/v1/audio-analysis/6N9ZOtguCnnrvwH7zD82WJ,190186,4
3002,0.624,0.994,8,-2.833,1,0.176,0.000176,0.266,0.0847,0.156,128.001,audio_features,7HlbnpLx7dlvCZ449HfGzP,spotify:track:7HlbnpLx7dlvCZ449HfGzP,https://api.spotify.com/v1/tracks/7HlbnpLx7dlvCZ449HfGzP,https://api.spotify.com/v1/audio-analysis/7HlbnpLx7dlvCZ449HfGzP,244233,4
3003,0.912,0.888,4,-3.937,0,0.187,0.0125,0.0153,0.0844,0.863,127.998,audio_features,7pEazqA9957wjVDf09fXFY,spotify:track:7pEazqA9957wjVDf09fXFY,https://api.spotify.com/v1/tracks/7pEazqA9957wjVDf09fXFY,https://api.spotify.com/v1/audio-analysis/7pEazqA9957wjVDf09fXFY,225044,4
3004,0.699,0.91,11,-3.474,0,0.046,0.00205,4.18E-05,0.161,0.956,127.969,audio_features,3srYtqO6Z51VM0FauVkrEq,spotify:track:3srYtqO6Z51VM0FauVkrEq,https://api.spotify.com/v1/tracks/3srYtqO6Z51VM0FauVkrEq,https://api.spotify.com/v1/audio-analysis/3srYtqO6Z51VM0FauVkrEq,202522,4
3005,0.486,0.652,11,-7.226,0,0.052,0.408,6.63E-05,0.077,0.391,113.055,audio_features,2sNvitW3TxiTeC9xT9f2ZZ,spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,https://api.spotify.com/v1/tracks/2sNvitW3TxiTeC9xT9f2ZZ,https://api.spotify.com/v1/audio-analysis/2sNvitW3TxiTeC9xT9f2ZZ,273684,4
3006,0.656,0.752,4,-5.622,1,0.0378,0.354,1.10E-05,0.0707,0.477,128.029,audio_features,02DoXNeIVYvONhTk1fGQrz,spotify:track:02DoXNeIVYvONhTk1fGQrz,https://api.spotify.com/v1/tracks/02DoXNeIVYvONhTk1fGQrz,https://api.spotify.com/v1/audio-analysis/02DoXNeIVYvONhTk1fGQrz,199247,4
3007,0.486,0.91,4,-3.994,0,0.303,0.00106,0,0.336,0.519,81.525,audio_features,2vvMINXuUf9dpGtYDtWRMA,spotify:track:2vvMINXuUf9dpGtYDtWRMA,https://api.spotify.com/v1/tracks/2vvMINXuUf9dpGtYDtWRMA,https://api.spotify.com/v1/audio-analysis/2vvMINXuUf9dpGtYDtWRMA,184973,4
3008,0.584,0.936,1,-4.456,0,0.283,0.00713,0.0372,0.407,0.363,127.988,audio_features,5dpKnqLjEbInIS8aEvInpQ,spotify:track:5dpKnqLjEbInIS8aEvInpQ,https://api.spotify.com/v1/tracks/5dpKnqLjEbInIS8aEvInpQ,https://api.spotify.com/v1/audio-analysis/5dpKnqLjEbInIS8aEvInpQ,337500,4
3009,0.583,0.942,11,-3.827,0,0.0473,0.0022,0.00325,0.0912,0.607,126.136,audio_features,1ztbs9oxLOfYcDr5xL8loQ,spotify:track:1ztbs9oxLOfYcDr5xL8loQ,https://api.spotify.com/v1/tracks/1ztbs9oxLOfYcDr5xL8loQ,https://api.spotify.com/v1/audio-analysis/1ztbs9oxLOfYcDr5xL8loQ,218190,4
3010,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,audio_features,2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r,229360,4
3011,0.543,0.902,6,-5.017,0,0.318,0.000558,0,0.0678,0.649,83.155,audio_features,0dujwJ11d0ahGhf1O28YAl,spotify:track:0dujwJ11d0ahGhf1O28YAl,https://api.spotify.com/v1/tracks/0dujwJ11d0ahGhf1O28YAl,https://api.spotify.com/v1/audio-analysis/0dujwJ11d0ahGhf1O28YAl,190613,4
3012,0.757,0.871,7,-4.766,0,0.0581,0.00193,0.35,0.292,0.3,129.95,audio_features,3cbrFKFOGttq2sK97hFRTY,spotify:track:3cbrFKFOGttq2sK97hFRTY,https://api.spotify.com/v1/tracks/3cbrFKFOGttq2sK97hFRTY,https://api.spotify.com/v1/audio-analysis/3cbrFKFOGttq2sK97hFRTY,254771,4
3013,0.837,0.936,8,-3.063,1,0.246,0.0945,0.00104,0.332,0.838,122.008,audio_features,0iyWWnHJKEypwge3fUFDT9,spotify:track:0iyWWnHJKEypwge3fUFDT9,https://api.spotify.com/v1/tracks/0iyWWnHJKEypwge3fUFDT9,https://api.spotify.com/v1/audio-analysis/0iyWWnHJKEypwge3fUFDT9,410033,4
3014,0.961,0.266,0,-13.371,0,0.23,0.00234,0.00276,0.0928,0.354,123.012,audio_features,2kOrSVDi8lCumZNJQDrzLQ,spotify:track:2kOrSVDi8lCumZNJQDrzLQ,https://api.spotify.com/v1/tracks/2kOrSVDi8lCumZNJQDrzLQ,https://api.spotify.com/v1/audio-analysis/2kOrSVDi8lCumZNJQDrzLQ,285841,4
3015,0.884,0.967,4,-1.099,1,0.121,0.0194,0.241,0.243,0.777,128.098,audio_features,77Hp7pyfHTmi4YjxtTLgmQ,spotify:track:77Hp7pyfHTmi4YjxtTLgmQ,https://api.spotify.com/v1/tracks/77Hp7pyfHTmi4YjxtTLgmQ,https://api.spotify.com/v1/audio-analysis/77Hp7pyfHTmi4YjxtTLgmQ,168761,4
3016,0.827,0.576,4,-7.774,1,0.0372,0.184,0.029,0.0656,0.41,118.04,audio_features,4fTHdMTq0Znl3djLI1Typn,spotify:track:4fTHdMTq0Znl3djLI1Typn,https://api.spotify.com/v1/tracks/4fTHdMTq0Znl3djLI1Typn,https://api.spotify.com/v1/audio-analysis/4fTHdMTq0Znl3djLI1Typn,180021,4
3017,0.466,0.747,4,-4.838,0,0.0795,0.417,9.76E-06,0.107,0.43,92.161,audio_features,7pqgMEKsDMOHUdFQ7n0N9K,spotify:track:7pqgMEKsDMOHUdFQ7n0N9K,https://api.spotify.com/v1/tracks/7pqgMEKsDMOHUdFQ7n0N9K,https://api.spotify.com/v1/audio-analysis/7pqgMEKsDMOHUdFQ7n0N9K,203641,4
3018,0.883,0.817,0,-5.414,1,0.235,0.601,0.00449,0.11,0.595,128.078,audio_features,5MhsZlmKJG6X5kTHkdwC4B,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/tracks/5MhsZlmKJG6X5kTHkdwC4B,https://api.spotify.com/v1/audio-analysis/5MhsZlmKJG6X5kTHkdwC4B,166849,4
3019,0.688,0.964,8,-2.095,0,0.152,0.00673,0.000116,0.339,0.789,128.021,audio_features,25L1bJsa5pc1q7U9gB40UC,spotify:track:25L1bJsa5pc1q7U9gB40UC,https://api.spotify.com/v1/tracks/25L1bJsa5pc1q7U9gB40UC,https://api.spotify.com/v1/audio-analysis/25L1bJsa5pc1q7U9gB40UC,193907,4
3020,0.529,0.915,7,-5.809,0,0.0851,0.0242,0.0001,0.526,0.381,127.972,audio_features,3bFHm4gbssuGJx9KwIniEF,spotify:track:3bFHm4gbssuGJx9KwIniEF,https://api.spotify.com/v1/tracks/3bFHm4gbssuGJx9KwIniEF,https://api.spotify.com/v1/audio-analysis/3bFHm4gbssuGJx9KwIniEF,184782,4
3021,0.626,0.961,5,-3.587,1,0.0687,0.000407,0.0024,0.685,0.668,128.009,audio_features,1ghUWRA4BLzCVBpzJhbN0m,spotify:track:1ghUWRA4BLzCVBpzJhbN0m,https://api.spotify.com/v1/tracks/1ghUWRA4BLzCVBpzJhbN0m,https://api.spotify.com/v1/audio-analysis/1ghUWRA4BLzCVBpzJhbN0m,210000,4
